0	0.707107	-0.707107	0.880312	-0.807107	1.19431
0.1	0.753047	-0.657967	0.934927	-0.741152	1.19306
0.2	0.752492	-0.658602	0.93383	-0.742961	1.19333
0.3	0.705315	-0.708894	0.876658	-0.812051	1.19497
0.4	0.605978	-0.795481	0.751008	-0.933199	1.19786
0.5	0.448752	-0.893656	0.543769	-1.06964	1.19993
0.6	0.235156	-0.971958	0.266372	-1.16951	1.19946
0.7	-0.0170472	-0.999855	-0.0384043	-1.19871	1.19933
0.8	-0.270521	-0.962714	-0.326638	-1.15468	1.19999
0.9	-0.483983	-0.875077	-0.570891	-1.05521	1.19974
1	-0.634704	-0.772756	-0.756453	-0.931429	1.19991
1.1	-0.722495	-0.691376	-0.876434	-0.819059	1.19958
1.2	-0.756863	-0.653573	-0.93221	-0.749768	1.19631
1.3	-0.744587	-0.667525	-0.929703	-0.743237	1.19027
1.4	-0.685352	-0.728212	-0.869983	-0.805097	1.18535
1.5	-0.575107	-0.818078	-0.742404	-0.927676	1.18817
1.6	-0.413558	-0.910478	-0.523972	-1.07724	1.19791
1.7	-0.20515	-0.978731	-0.217373	-1.17836	1.19824
1.8	0.0402573	-0.999189	0.10382	-1.18882	1.19334
1.9	0.291585	-0.956545	0.377305	-1.13724	1.1982
2	0.504976	-0.863133	0.588087	-1.04505	1.19915
2.1	0.652411	-0.757865	0.745569	-0.934844	1.19575
2.2	0.73302	-0.680207	0.858396	-0.83603	1.19824
2.3	0.757826	-0.652457	0.919585	-0.770074	1.19944
2.4	0.734656	-0.678439	0.919104	-0.755764	1.18993
2.5	0.663738	-0.747965	0.855144	-0.805964	1.17509
2.6	0.542161	-0.840274	0.725003	-0.921323	1.17238
2.7	0.374505	-0.927225	0.505525	-1.07833	1.19095
2.8	0.172293	-0.985046	0.178721	-1.18494	1.19834
2.9	-0.0619278	-0.998081	-0.160072	-1.17234	1.18322
3	-0.305515	-0.952187	-0.428054	-1.11025	1.18991
3.1	-0.516186	-0.856477	-0.614385	-1.03071	1.19993
3.2	-0.662279	-0.749258	-0.736329	-0.935044	1.19016
3.3	-0.73982	-0.672805	-0.827007	-0.852801	1.18794
3.4	-0.759236	-0.650816	-0.890197	-0.801975	1.19817
3.5	-0.727301	-0.686319	-0.900044	-0.787114	1.19567
3.6	-0.645281	-0.763946	-0.83644	-0.822752	1.17327
3.7	-0.512144	-0.8589	-0.702242	-0.92105	1.15822
3.8	-0.334982	-0.942225	-0.486958	-1.07224	1.17763
3.9	-0.135012	-0.990844	-0.154624	-1.18988	1.19988
4	0.0863949	-0.996261	0.202656	-1.159	1.17658
4.1	0.317995	-0.948092	0.473469	-1.0739	1.17364
4.2	0.521157	-0.853461	0.65541	-1.0017	1.19707
4.3	0.666019	-0.745935	0.751386	-0.926801	1.19312
4.4	0.743278	-0.668983	0.804818	-0.85928	1.17732
4.5	0.7617	-0.647929	0.847834	-0.828431	1.18538
4.6	0.725674	-0.688038	0.865525	-0.831013	1.19988
4.7	0.634267	-0.773114	0.813959	-0.860925	1.18479
4.8	0.489568	-0.871965	0.678579	-0.937346	1.15719
4.9	0.30083	-0.953678	0.465058	-1.06782	1.1647
5	0.0952925	-0.995449	0.140773	-1.19021	1.19851
5.1	-0.116865	-0.993148	-0.230945	-1.15742	1.18024
5.2	-0.335453	-0.942057	-0.507665	-1.04376	1.16067
5.3	-0.526982	-0.849876	-0.694956	-0.958434	1.18387
5.4	-0.666772	-0.745261	-0.791841	-0.901331	1.19975
5.5	-0.744006	-0.668173	-0.817716	-0.854094	1.18243
5.6	-0.762621	-0.646845	-0.823146	-0.837467	1.17427
5.7	-0.72636	-0.687314	-0.822065	-0.862929	1.19182
5.8	-0.629843	-0.776723	-0.779913	-0.90893	1.19767
5.9	-0.474225	-0.880404	-0.651517	-0.972965	1.17095
6	-0.273486	-0.961876	-0.43729	-1.07663	1.16205
6.1	-0.056964	-0.998376	-0.124223	-1.18673	1.19321
6.2	0.152953	-0.988234	0.250976	-1.16256	1.18935
6.3	0.359699	-0.933068	0.535003	-1.02934	1.16007
6.4	0.539014	-0.842297	0.723096	-0.920488	1.17054
6.5	0.669134	-0.743142	0.830469	-0.861341	1.19649
6.6	0.743121	-0.669157	0.855224	-0.834785	1.1951
6.7	0.761062	-0.648679	0.832781	-0.835378	1.17957
6.8	0.724283	-0.689503	0.796923	-0.875845	1.18414
6.9	0.625857	-0.779938	0.739373	-0.944602	1.19956
7	0.462174	-0.886789	0.61478	-1.01606	1.18758
7.1	0.249879	-0.968277	0.400318	-1.10007	1.17064
7.2	0.0214184	-0.999771	0.0947967	-1.18582	1.18961
7.3	-0.19282	-0.981234	-0.271878	-1.16495	1.19625
7.4	-0.391349	-0.920242	-0.560725	-1.0266	1.16975
7.5	-0.559122	-0.829085	-0.746412	-0.899245	1.16866
7.6	-0.677781	-0.735264	-0.855645	-0.826721	1.18979
7.7	-0.743815	-0.668385	-0.8892	-0.805729	1.19995
7.8	-0.757862	-0.652415	-0.86078	-0.823902	1.19154
7.9	-0.718283	-0.695751	-0.799002	-0.878739	1.18768
8	-0.617106	-0.78688	-0.711704	-0.963094	1.19753
8.1	-0.448093	-0.893987	-0.5725	-1.05058	1.19645
8.2	-0.226541	-0.974002	-0.352278	-1.12953	1.18319
8.3	0.0121524	-0.999926	-0.0488462	-1.1904	1.1914
8.4	0.233913	-0.972257	0.302202	-1.16024	1.19895
8.5	0.428846	-0.903378	0.586986	-1.02582	1.18189
8.6	0.586014	-0.810301	0.769042	-0.890929	1.17694
8.7	0.692714	-0.721212	0.873252	-0.807272	1.18923
8.8	0.747931	-0.663776	0.909212	-0.782049	1.19928
8.9	0.75384	-0.657058	0.884148	-0.808781	1.19827
9	0.707822	-0.706391	0.811597	-0.877361	1.19518
9.1	0.600918	-0.799311	0.69828	-0.974012	1.19846
9.2	0.426818	-0.904337	0.531975	-1.07446	1.19894
9.3	0.199255	-0.979948	0.294657	-1.15573	1.1927
9.4	-0.0464846	-0.998919	-0.0119102	-1.19591	1.19597
9.5	-0.274982	-0.961449	-0.344188	-1.14909	1.19953
9.6	-0.468555	-0.883434	-0.614325	-1.02037	1.19103
9.7	-0.615925	-0.787805	-0.789384	-0.887362	1.18766
9.8	-0.710235	-0.703964	-0.886283	-0.79887	1.19319
9.9	-0.753351	-0.657619	-0.919328	-0.769205	1.19868
10	-0.748352	-0.663302	-0.895973	-0.798239	1.19998
10.1	-0.692377	-0.721536	-0.819219	-0.876168	1.1995
10.2	-0.576764	-0.816911	-0.686826	-0.983903	1.19991
10.3	-0.3968	-0.917905	-0.491556	-1.09403	1.19939
10.4	-0.165749	-0.986168	-0.229822	-1.17563	1.19788
10.5	0.0836774	-0.996493	0.0819549	-1.19649	1.19929
10.6	0.316096	-0.948727	0.393099	-1.13331	1.19955
10.7	0.50742	-0.861699	0.641533	-1.01007	1.19658
10.8	0.644896	-0.76427	0.805226	-0.883829	1.19563
10.9	0.726449	-0.687221	0.894549	-0.795582	1.19715
11	0.756928	-0.653498	0.923594	-0.764053	1.19867
11.1	0.73975	-0.672882	0.89906	-0.793797	1.19934
11.2	0.671782	-0.740749	0.817728	-0.877496	1.19945
11.3	0.54587	-0.83787	0.669553	-0.99504	1.19934
11.4	0.360174	-0.932885	0.446995	-1.11306	1.19946
