0	0.707107	-0.707107	4.17121	-2.70711	4.97267
0.1	0.752575	-0.658506	4.47269	-2.12845	4.95331
0.2	0.751274	-0.659991	4.6417	-1.58982	4.90642
0.3	0.703931	-0.710268	4.68401	-1.10903	4.81351
0.4	0.606035	-0.795438	4.60482	-0.696958	4.65727
0.5	0.453581	-0.891215	4.41815	-0.35998	4.43279
0.6	0.25048	-0.968122	4.15538	-0.101077	4.15661
0.7	0.0135251	-0.999909	3.86572	0.0773982	3.8665
0.8	-0.228278	-0.973596	3.60572	0.166778	3.60958
0.9	-0.441966	-0.897032	3.42025	0.143793	3.42327
1	-0.603395	-0.797442	3.32245	-0.0307876	3.32259
1.1	-0.704526	-0.709679	3.28354	-0.400873	3.30792
1.2	-0.748649	-0.662967	3.23756	-0.99488	3.38697
1.3	-0.738668	-0.67407	3.09809	-1.80511	3.58561
1.4	-0.667406	-0.744694	2.78025	-2.77291	3.92668
1.5	-0.515553	-0.856858	2.21708	-3.77794	4.38044
1.6	-0.263472	-0.964667	1.36983	-4.61601	4.81498
1.7	0.0687668	-0.997633	0.280219	-4.99204	4.9999
1.8	0.386324	-0.922363	-0.848995	-4.72683	4.80247
1.9	0.606637	-0.794979	-1.79785	-3.99161	4.37781
2	0.725854	-0.687849	-2.48912	-3.06776	3.95055
2.1	0.76902	-0.639225	-2.9328	-2.15466	3.63921
2.2	0.752908	-0.658126	-3.18208	-1.37634	3.46698
2.3	0.679417	-0.733753	-3.32008	-0.797344	3.41448
2.4	0.542886	-0.839807	-3.43592	-0.428606	3.46255
2.5	0.343703	-0.939078	-3.59511	-0.242135	3.60326
2.6	0.0993547	-0.995052	-3.81979	-0.19487	3.82476
2.7	-0.156854	-0.987622	-4.08841	-0.250814	4.09609
2.8	-0.388906	-0.921277	-4.35354	-0.390518	4.37102
2.9	-0.571516	-0.820591	-4.56583	-0.60741	4.60606
3	-0.695318	-0.718702	-4.69121	-0.89984	4.77674
3.1	-0.763446	-0.645872	-4.71509	-1.26597	4.88208
3.2	-0.78303	-0.621984	-4.63457	-1.70164	4.93708
3.3	-0.756806	-0.653639	-4.44663	-2.19806	4.96024
3.4	-0.67985	-0.733351	-4.14109	-2.73829	4.96457
3.5	-0.544003	-0.839083	-3.70175	-3.29441	4.95541
3.6	-0.348874	-0.937169	-3.11377	-3.82773	4.93428
3.7	-0.112413	-0.993662	-2.37298	-4.29363	4.90575
3.8	0.129841	-0.991535	-1.49155	-4.64818	4.88163
3.9	0.339565	-0.940583	-0.498741	-4.85175	4.87732
4	0.492173	-0.870497	0.558896	-4.86994	4.90191
4.1	0.581343	-0.813659	1.6162	-4.67747	4.94882
4.2	0.61184	-0.790981	2.59164	-4.26667	4.9921
4.3	0.590963	-0.806698	3.39793	-3.65642	4.99153
4.4	0.525774	-0.850625	3.96276	-2.89687	4.9087
4.5	0.424543	-0.905408	4.25352	-2.06252	4.7272
4.6	0.297219	-0.954809	4.28767	-1.23105	4.4609
4.7	0.154195	-0.98804	4.11953	-0.462596	4.14542
4.8	0.00579343	-0.999983	3.8194	0.206841	3.82499
4.9	-0.137289	-0.990531	3.45882	0.761037	3.54156
5	-0.264101	-0.964495	3.10223	1.19601	3.3248
5.1	-0.364829	-0.931075	2.80154	1.51312	3.18405
5.2	-0.43253	-0.901619	2.5934	1.71443	3.10886
5.3	-0.463612	-0.886038	2.49956	1.80089	3.08075
5.4	-0.456878	-0.88953	2.52885	1.77232	3.08807
5.5	-0.412546	-0.910937	2.67854	1.6278	3.13438
5.6	-0.332465	-0.943115	2.93393	1.36571	3.23622
5.7	-0.221228	-0.975222	3.26629	0.983661	3.41119
5.8	-0.086695	-0.996235	3.63117	0.479404	3.66268
5.9	0.0609806	-0.998139	3.96916	-0.145987	3.97184
6	0.210952	-0.977496	4.20981	-0.882116	4.30124
6.1	0.352389	-0.935854	4.27843	-1.70151	4.60435
6.2	0.474101	-0.880471	4.10785	-2.55256	4.83632
6.3	0.564558	-0.825394	3.65907	-3.35996	4.9677
6.4	0.613551	-0.789655	2.94297	-4.0414	4.99939
