0.14	0.981581	-0.191046	4.59847	0.451834	2.32149	2.09329	5.79698
0.141	0.982026	-0.188748	4.60057	0.437458	2.27603	2.09372	5.79166
0.142	0.982456	-0.186494	4.60266	0.423526	2.23115	2.09419	5.78634
0.143	0.982873	-0.184285	4.60476	0.410021	2.18682	2.09468	5.78101
0.144	0.983276	-0.18212	4.60685	0.396924	2.14301	2.09519	5.77567
0.145	0.983667	-0.179999	4.60895	0.384219	2.0997	2.09574	5.77033
0.146	0.984045	-0.177921	4.61104	0.37189	2.05685	2.0963	5.76498
0.147	0.984411	-0.175885	4.61314	0.359922	2.01444	2.09689	5.75963
0.148	0.984765	-0.173892	4.61524	0.3483	1.97245	2.0975	5.75428
0.149	0.985107	-0.17194	4.61733	0.33701	1.93085	2.09812	5.74892
0.15	0.985439	-0.17003	4.61943	0.32604	1.88962	2.09877	5.74356
0.151	0.98576	-0.168161	4.62153	0.315377	1.84874	2.09942	5.7382
0.152	0.98607	-0.166332	4.62363	0.305009	1.80818	2.1001	5.73284
0.153	0.98637	-0.164544	4.62573	0.294923	1.76793	2.10078	5.72747
0.154	0.98666	-0.162796	4.62783	0.285111	1.72797	2.10148	5.7221
0.155	0.98694	-0.161088	4.62993	0.27556	1.68827	2.10219	5.71673
0.156	0.987211	-0.15942	4.63204	0.266261	1.64882	2.10291	5.71136
0.157	0.987473	-0.157791	4.63414	0.257203	1.60961	2.10363	5.70599
0.158	0.987725	-0.156201	4.63624	0.248378	1.5706	2.10436	5.70062
0.159	0.987969	-0.154649	4.63835	0.239776	1.5318	2.1051	5.69524
0.16	0.988205	-0.153137	4.64045	0.231389	1.49317	2.10585	5.68987
0.161	0.988432	-0.151663	4.64256	0.223208	1.45471	2.1066	5.6845
0.162	0.988651	-0.150227	4.64467	0.215224	1.4164	2.10735	5.67912
0.163	0.988863	-0.14883	4.64677	0.20743	1.37821	2.1081	5.67375
0.164	0.989066	-0.147471	4.64888	0.199818	1.34015	2.10886	5.66837
0.165	0.989262	-0.14615	4.65099	0.19238	1.30219	2.10962	5.663
0.166	0.989451	-0.144867	4.6531	0.185109	1.26431	2.11037	5.65762
0.167	0.989633	-0.143621	4.65521	0.177998	1.22651	2.11113	5.65225
0.168	0.989807	-0.142413	4.65732	0.171039	1.18876	2.11188	5.64688
0.169	0.989975	-0.141244	4.65944	0.164226	1.15106	2.11263	5.6415
0.17	0.990136	-0.140111	4.66155	0.157552	1.11339	2.11338	5.63613
0.171	0.99029	-0.139017	4.66366	0.15101	1.07573	2.11412	5.63076
0.172	0.990438	-0.13796	4.66578	0.144594	1.03807	2.11486	5.62539
0.173	0.990579	-0.136941	4.66789	0.138297	1.00039	2.11559	5.62002
0.174	0.990714	-0.135959	4.67001	0.132112	0.962681	2.11631	5.61465
0.175	0.990844	-0.135015	4.67213	0.126034	0.92493	2.11703	5.60928
0.176	0.990967	-0.134109	4.67424	0.120055	0.887118	2.11774	5.60392
0.177	0.991084	-0.133241	4.67636	0.114171	0.849232	2.11843	5.59855
0.178	0.991195	-0.132411	4.67848	0.108373	0.811255	2.11912	5.59319
0.179	0.9913	-0.131619	4.6806	0.102657	0.773173	2.11979	5.58782
0.18	0.9914	-0.130865	4.68272	0.0970157	0.734969	2.12046	5.58246
0.181	0.991494	-0.130149	4.68484	0.0914431	0.696628	2.12111	5.5771
0.182	0.991583	-0.129471	4.68696	0.0859327	0.658133	2.12174	5.57174
0.183	0.991666	-0.128833	4.68908	0.0804783	0.619468	2.12236	5.56639
0.184	0.991744	-0.128232	4.69121	0.0750734	0.580615	2.12296	5.56103
0.185	0.991817	-0.127671	4.69333	0.0697117	0.541556	2.12355	5.55568
0.186	0.991884	-0.127149	4.69545	0.0643864	0.502274	2.12412	5.55033
0.187	0.991945	-0.126667	4.69758	0.0590909	0.462749	2.12467	5.54498
0.188	0.992002	-0.126224	4.6997	0.0538185	0.422963	2.12519	5.53963
0.189	0.992053	-0.125821	4.70183	0.0485622	0.382895	2.1257	5.53429
0.19	0.992099	-0.125458	4.70395	0.043315	0.342526	2.12618	5.52895
