0	0.707107	-0.707107	4.17121	-2.70711	4.97267
0.01	0.713943	-0.700204	4.20758	-2.64815	4.97156
0.02	0.720315	-0.693647	4.24257	-2.58936	4.97033
0.03	0.726228	-0.687454	4.27618	-2.53078	4.96896
0.04	0.73169	-0.681637	4.30843	-2.47243	4.96744
0.05	0.736708	-0.676211	4.33933	-2.41435	4.96577
0.06	0.741288	-0.671187	4.3689	-2.35655	4.96393
0.07	0.745437	-0.666576	4.39714	-2.29908	4.96192
0.08	0.749161	-0.662388	4.42407	-2.24196	4.95971
0.09	0.752465	-0.658632	4.4497	-2.18521	4.95732
0.1	0.755357	-0.655313	4.47405	-2.12885	4.95471
0.11	0.757841	-0.652439	4.49713	-2.07292	4.95188
0.12	0.759922	-0.650014	4.51894	-2.01742	4.94882
0.13	0.761605	-0.648042	4.5395	-1.96239	4.94551
0.14	0.762893	-0.646525	4.55882	-1.90784	4.94194
0.15	0.763791	-0.645464	4.57692	-1.8538	4.93809
0.16	0.7643	-0.644861	4.59379	-1.80027	4.93396
0.17	0.764424	-0.644713	4.60947	-1.74728	4.92952
0.18	0.764166	-0.64502	4.62394	-1.69484	4.92477
0.19	0.763525	-0.645778	4.63723	-1.64298	4.91968
0.2	0.762504	-0.646984	4.64934	-1.59169	4.91425
0.21	0.761102	-0.648632	4.66029	-1.54101	4.90846
0.22	0.759321	-0.650716	4.67008	-1.49093	4.9023
0.23	0.757159	-0.65323	4.67872	-1.44148	4.89574
0.24	0.754616	-0.656166	4.68623	-1.39266	4.88879
0.25	0.751691	-0.659515	4.69261	-1.34448	4.88141
0.26	0.748382	-0.663268	4.69787	-1.29696	4.87361
0.27	0.744687	-0.667413	4.70202	-1.25011	4.86536
0.28	0.740605	-0.671941	4.70507	-1.20392	4.85666
0.29	0.736132	-0.676838	4.70704	-1.15842	4.84749
0.3	0.731267	-0.682092	4.70792	-1.11361	4.83784
0.31	0.726005	-0.687689	4.70774	-1.06949	4.8277
0.32	0.720345	-0.693616	4.7065	-1.02608	4.81706
0.33	0.714283	-0.699857	4.70422	-0.983377	4.80591
0.34	0.707816	-0.706397	4.70091	-0.941387	4.79424
0.35	0.700941	-0.713219	4.69657	-0.900117	4.78205
0.36	0.693655	-0.720308	4.69123	-0.859571	4.76933
0.37	0.685954	-0.727645	4.68489	-0.819754	4.75607
0.38	0.677835	-0.735214	4.67758	-0.78067	4.74227
0.39	0.669296	-0.742996	4.6693	-0.742321	4.72793
0.4	0.660333	-0.750973	4.66007	-0.704711	4.71305
0.41	0.650944	-0.759126	4.6499	-0.667843	4.69762
0.42	0.641127	-0.767435	4.63882	-0.631719	4.68164
0.43	0.630879	-0.775882	4.62685	-0.59634	4.66512
0.44	0.620198	-0.784445	4.61399	-0.561709	4.64806
0.45	0.609083	-0.793107	4.60028	-0.527827	4.63046
0.46	0.597532	-0.801845	4.58572	-0.494694	4.61233
0.47	0.585545	-0.81064	4.57035	-0.462313	4.59367
0.48	0.573122	-0.81947	4.55418	-0.430683	4.5745
0.49	0.560261	-0.828316	4.53724	-0.399805	4.55482
0.5	0.546963	-0.837157	4.51955	-0.369679	4.53465
0.51	0.533229	-0.845971	4.50114	-0.340305	4.51398
0.52	0.51906	-0.854738	4.48203	-0.311683	4.49285
0.53	0.504459	-0.863436	4.46224	-0.283814	4.47126
0.54	0.489427	-0.872044	4.44181	-0.256696	4.44922
0.55	0.473967	-0.880542	4.42077	-0.23033	4.42676
0.56	0.458084	-0.888909	4.39913	-0.204715	4.40389
0.57	0.44178	-0.897123	4.37695	-0.179852	4.38064
0.58	0.425062	-0.905164	4.35423	-0.15574	4.35701
0.59	0.407933	-0.913012	4.33102	-0.13238	4.33304
0.6	0.390402	-0.920645	4.30735	-0.109771	4.30875
0.61	0.372473	-0.928043	4.28325	-0.0879144	4.28415
0.62	0.354157	-0.935186	4.25876	-0.0668108	4.25928
0.63	0.33546	-0.942055	4.23391	-0.0464614	4.23416
0.64	0.316392	-0.948629	4.20874	-0.0268676	4.20882
0.65	0.296964	-0.954889	4.18328	-0.00803136	4.18329
0.66	0.277186	-0.960816	4.15758	0.0100449	4.15759
0.67	0.257071	-0.966393	4.13166	0.027358	4.13175
0.68	0.236631	-0.9716	4.10558	0.0439045	4.10581
0.69	0.215881	-0.97642	4.07936	0.0596799	4.0798
0.7	0.194835	-0.980836	4.05306	0.0746792	4.05375
0.71	0.17351	-0.984832	4.0267	0.0888962	4.02769
0.72	0.151921	-0.988393	4.00034	0.102324	4.00165
0.73	0.130088	-0.991502	3.97401	0.114955	3.97567
0.74	0.10803	-0.994148	3.94776	0.12678	3.94979
0.75	0.085765	-0.996315	3.92162	0.137789	3.92404
0.76	0.0633157	-0.997994	3.89565	0.147971	3.89846
0.77	0.0407039	-0.999171	3.86987	0.157312	3.87307
0.78	0.0179526	-0.999839	3.84435	0.165799	3.84792
0.79	-0.00491416	-0.999988	3.8191	0.173416	3.82304
0.8	-0.0278713	-0.999612	3.79419	0.180147	3.79847
0.81	-0.0508929	-0.998704	3.76965	0.185971	3.77423
0.82	-0.0739523	-0.997262	3.74552	0.190869	3.75038
0.83	-0.097022	-0.995282	3.72183	0.194819	3.72693
0.84	-0.120074	-0.992765	3.69864	0.197797	3.70392
0.85	-0.143079	-0.989711	3.67597	0.199776	3.68139
0.86	-0.166007	-0.986125	3.65386	0.200728	3.65937
0.87	-0.18883	-0.98201	3.63234	0.200625	3.63788
0.88	-0.211517	-0.977374	3.61146	0.199434	3.61696
0.89	-0.234037	-0.972228	3.59122	0.197121	3.59663
0.9	-0.256362	-0.966581	3.57167	0.193651	3.57692
0.91	-0.278459	-0.960448	3.55283	0.188987	3.55786
0.92	-0.3003	-0.953845	3.53472	0.183088	3.53946
0.93	-0.321855	-0.946789	3.51736	0.175913	3.52175
0.94	-0.343094	-0.939301	3.50075	0.167419	3.50476
0.95	-0.36399	-0.931403	3.48493	0.157562	3.48849
0.96	-0.384515	-0.923119	3.46988	0.146295	3.47296
0.97	-0.404643	-0.914475	3.45562	0.133571	3.4582
