0	0.707107	-0.707107	9.36736	-5.70711	10.969
0.01	0.715524	-0.698588	9.44869	-5.57011	10.9683
0.02	0.726529	-0.687136	9.52857	-5.4331	10.9687
0.03	0.73995	-0.672662	9.60696	-5.29609	10.9701
0.04	0.755601	-0.655032	9.68384	-5.15909	10.9724
0.05	0.773272	-0.634074	9.75911	-5.02209	10.9755
0.06	0.792714	-0.609594	9.83265	-4.88505	10.9793
0.07	0.813622	-0.581395	9.90427	-4.74795	10.9835
0.08	0.83561	-0.549323	9.97373	-4.61071	10.9879
0.09	0.858186	-0.513339	10.0407	-4.47325	10.9921
0.1	0.880723	-0.473632	10.1049	-4.3355	10.9957
0.11	0.902472	-0.430748	10.166	-4.19736	10.9984
0.12	0.922631	-0.385684	10.2236	-4.05879	10.9998
0.13	0.94049	-0.339821	10.2777	-3.91981	10.9998
0.14	0.955597	-0.294676	10.3284	-3.78049	10.9985
0.15	0.967835	-0.251586	10.3759	-3.64096	10.9962
0.16	0.977377	-0.211505	10.4207	-3.50139	10.9932
0.17	0.984568	-0.175	10.4632	-3.3619	10.99
0.18	0.989818	-0.142338	10.5036	-3.22262	10.9868
0.19	0.993526	-0.113601	10.5423	-3.08363	10.984
0.2	0.996052	-0.0887712	10.5795	-2.945	10.9817
0.21	0.9977	-0.0677897	10.6153	-2.80679	10.9801
0.22	0.99872	-0.050588	10.6498	-2.66902	10.9792
0.23	0.999311	-0.037107	10.6832	-2.53174	10.979
0.24	0.999627	-0.0273057	10.7153	-2.39495	10.9797
0.25	0.999776	-0.021165	10.7462	-2.25867	10.981
0.26	0.999825	-0.0186856	10.7759	-2.12293	10.9831
0.27	0.999802	-0.0198813	10.8043	-1.98773	10.9856
0.28	0.999693	-0.0247634	10.8311	-1.85308	10.9885
0.29	0.999445	-0.0333131	10.8563	-1.719	10.9916
0.3	0.998967	-0.0454356	10.8797	-1.58548	10.9946
0.31	0.998144	-0.0608941	10.9008	-1.45256	10.9972
0.32	0.996856	-0.0792332	10.9196	-1.32024	10.9991
0.33	0.995015	-0.099726	10.9356	-1.18856	11
0.34	0.992604	-0.121401	10.9487	-1.05753	10.9996
0.35	0.989697	-0.143178	10.9589	-0.927213	10.9981
0.36	0.986449	-0.164066	10.9664	-0.797631	10.9953
0.37	0.983054	-0.183314	10.9713	-0.668819	10.9916
0.38	0.979702	-0.200458	10.9739	-0.540794	10.9872
0.39	0.976553	-0.215277	10.9746	-0.413567	10.9824
0.4	0.973727	-0.227719	10.9736	-0.287139	10.9773
0.41	0.971306	-0.237832	10.971	-0.161507	10.9722
0.42	0.969343	-0.245711	10.9672	-0.036666	10.9672
0.43	0.967863	-0.251476	10.9621	0.0873897	10.9625
0.44	0.966876	-0.255246	10.956	0.210667	10.958
0.45	0.966375	-0.257136	10.9489	0.33317	10.954
0.46	0.966345	-0.25725	10.941	0.454905	10.9504
0.47	0.966761	-0.25568	10.9321	0.575875	10.9473
0.48	0.967595	-0.252509	10.9225	0.696083	10.9447
0.49	0.96881	-0.247806	10.9121	0.815529	10.9425
0.5	0.970368	-0.241632	10.901	0.934215	10.941
0.51	0.972227	-0.234041	10.8892	1.05214	10.9399
0.52	0.974341	-0.225077	10.8766	1.1693	10.9393
0.53	0.976663	-0.214778	10.8635	1.28569	10.9393
0.54	0.979142	-0.203176	10.8496	1.40131	10.9397
0.55	0.981726	-0.190299	10.8351	1.51615	10.9406
0.56	0.984359	-0.176172	10.8199	1.63021	10.942
0.57	0.986985	-0.160814	10.804	1.74347	10.9438
0.58	0.989542	-0.144244	10.7875	1.85592	10.946
0.59	0.99197	-0.126477	10.7703	1.96756	10.9485
0.6	0.994202	-0.10753	10.7524	2.07836	10.9514
0.61	0.996172	-0.0874172	10.7338	2.18831	10.9546
0.62	0.997809	-0.0661561	10.7145	2.29739	10.958
0.63	0.999042	-0.043766	10.6944	2.40558	10.9617
0.64	0.999795	-0.0202707	10.6736	2.51286	10.9654
0.65	0.999991	0.00429932	10.6521	2.61919	10.9693
0.66	0.999553	0.0299041	10.6297	2.72455	10.9733
0.67	0.998403	0.0564904	10.6064	2.82889	10.9772
0.68	0.996467	0.0839878	10.5823	2.93219	10.981
0.69	0.993674	0.112303	10.5572	3.03439	10.9846
0.7	0.989965	0.141314	10.5312	3.13547	10.988
0.71	0.985294	0.170867	10.5042	3.23536	10.9911
0.72	0.979639	0.200769	10.4761	3.33403	10.9938
0.73	0.973003	0.230792	10.447	3.43143	10.9961
0.74	0.965426	0.260678	10.4168	3.52753	10.9978
0.75	0.956981	0.290149	10.3855	3.62231	10.9991
0.76	0.947779	0.318929	10.3532	3.71575	10.9998
0.77	0.937952	0.346764	10.3199	3.80787	11
0.78	0.927654	0.37344	10.2857	3.89866	10.9998
0.79	0.917038	0.398799	10.2507	3.98816	10.9992
0.8	0.906253	0.422736	10.2149	4.07641	10.9982
0.81	0.89543	0.445203	10.1785	4.16344	10.9971
0.82	0.884683	0.466193	10.1415	4.2493	10.9957
0.83	0.874107	0.485734	10.104	4.33401	10.9943
0.84	0.863776	0.503876	10.0661	4.41763	10.9928
0.85	0.85375	0.520684	10.0278	4.50018	10.9913
0.86	0.844072	0.536229	9.98924	4.5817	10.9899
0.87	0.834778	0.550587	9.9504	4.66221	10.9885
0.88	0.825889	0.563832	9.91133	4.74173	10.9872
0.89	0.817425	0.576035	9.87205	4.82029	10.986
0.9	0.809395	0.587264	9.83261	4.8979	10.985
0.91	0.801808	0.597582	9.79302	4.97459	10.9841
0.92	0.794665	0.607048	9.7533	5.05035	10.9833
0.93	0.787969	0.615715	9.71347	5.1252	10.9827
0.94	0.781717	0.623633	9.67354	5.19916	10.9822
0.95	0.775908	0.630846	9.63353	5.27223	10.9819
